timestamp,operator,ue,tech,imsi,guti
2026-04-14T22:07:37.344291+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b906342a89460294d301bd9564ac2bfa53a32524edc6b784cebe9a7b26481052cc91a0b771df00c7c2795b3617,3631001476
2026-04-14T22:07:47.484373+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b906342a89460294d301bd9564ac2bfa53a32524edc6b784cebe9a7b26481052cc91a0b771df00c7c2795b3617,3631001476
2026-04-14T22:07:57.629435+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_b906342a89460294d301bd9564ac2bfa53a32524edc6b784cebe9a7b26481052cc91a0b771df00c7c2795b3617,3631001476
2026-04-14T22:09:49.247462+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631001476
2026-04-14T22:09:55.639432+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3969372611
2026-04-14T22:10:14.109600+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631001476
2026-04-14T22:15:15.396734+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631132419
2026-04-14T22:15:40.454775+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631132419
2026-04-14T22:20:39.167003+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631198011
2026-04-14T22:21:04.364996+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631198011
2026-04-14T22:23:41.895002+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d60e2ceb6e20012f91d669c22fb278681729f15394a49697eded5a561e75417f3b487ee81041fb9ae8ec82cf06,3631329041
2026-04-14T22:23:52.034835+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d60e2ceb6e20012f91d669c22fb278681729f15394a49697eded5a561e75417f3b487ee81041fb9ae8ec82cf06,3631329041
2026-04-14T22:24:02.194823+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d60e2ceb6e20012f91d669c22fb278681729f15394a49697eded5a561e75417f3b487ee81041fb9ae8ec82cf06,3631329041
2026-04-14T22:24:12.339905+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d60e2ceb6e20012f91d669c22fb278681729f15394a49697eded5a561e75417f3b487ee81041fb9ae8ec82cf06,3631329041
2026-04-14T22:24:22.480034+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d60e2ceb6e20012f91d669c22fb278681729f15394a49697eded5a561e75417f3b487ee81041fb9ae8ec82cf06,3631329041
2026-04-14T22:26:10.909173+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631329041
2026-04-14T22:26:37.232083+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631329041
2026-04-14T22:31:34.070629+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631394710
2026-04-14T22:31:59.112643+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631394710
2026-04-14T22:37:07.340942+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631525656
2026-04-14T22:40:21.087699+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_60e6723723dc677a0d7103811c26149324df219fb8a141d9c69cb87a874401753ef8a48bd261a784d44f41275f,3631591338
2026-04-14T22:40:31.227596+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_60e6723723dc677a0d7103811c26149324df219fb8a141d9c69cb87a874401753ef8a48bd261a784d44f41275f,3631591338
2026-04-14T22:40:41.387440+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_60e6723723dc677a0d7103811c26149324df219fb8a141d9c69cb87a874401753ef8a48bd261a784d44f41275f,3631591338
2026-04-14T22:40:51.532450+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_60e6723723dc677a0d7103811c26149324df219fb8a141d9c69cb87a874401753ef8a48bd261a784d44f41275f,3631591338
2026-04-14T22:42:36.533498+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631591338
2026-04-14T22:43:01.595254+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631591338
2026-04-14T22:48:00.030957+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631722287
2026-04-14T22:48:10.793018+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631722287
2026-04-14T22:48:35.868812+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631722287
2026-04-14T22:53:29.935324+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631853318
2026-04-14T22:53:54.997208+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631853318
2026-04-14T22:56:36.210458+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_053ce544238437d9fe0b94f774849059ee2daf72b7ac676bd9f2eaace2c1de25d34cffaa38ff508ea9a0ef48c7,3631918979
2026-04-14T22:56:46.350381+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_053ce544238437d9fe0b94f774849059ee2daf72b7ac676bd9f2eaace2c1de25d34cffaa38ff508ea9a0ef48c7,3631918979
2026-04-14T22:56:56.510434+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_053ce544238437d9fe0b94f774849059ee2daf72b7ac676bd9f2eaace2c1de25d34cffaa38ff508ea9a0ef48c7,3631918979
2026-04-14T22:57:06.655433+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_053ce544238437d9fe0b94f774849059ee2daf72b7ac676bd9f2eaace2c1de25d34cffaa38ff508ea9a0ef48c7,3631918979
2026-04-14T22:57:16.815310+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_053ce544238437d9fe0b94f774849059ee2daf72b7ac676bd9f2eaace2c1de25d34cffaa38ff508ea9a0ef48c7,3631918979
2026-04-14T22:58:57.921611+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631918979
2026-04-14T22:59:22.899471+00:00,Operator B,S23,4g,ANON_IMSI_B1,3631918979
2026-04-14T23:04:26.235350+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632049930
2026-04-14T23:04:51.297259+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632049930
2026-04-14T23:09:55.320206+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632115587
2026-04-14T23:10:20.242304+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632115587
2026-04-14T23:13:02.619015+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_6549f4a23a8d6d76d552e6ff98169233e5858fbe73c596968185451ce02a9665fddbda7c6241245fd6df9a24cf,3632246542
2026-04-14T23:13:12.759128+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_6549f4a23a8d6d76d552e6ff98169233e5858fbe73c596968185451ce02a9665fddbda7c6241245fd6df9a24cf,3632246542
2026-04-14T23:13:22.919027+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_6549f4a23a8d6d76d552e6ff98169233e5858fbe73c596968185451ce02a9665fddbda7c6241245fd6df9a24cf,3632246542
2026-04-14T23:13:33.064096+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_6549f4a23a8d6d76d552e6ff98169233e5858fbe73c596968185451ce02a9665fddbda7c6241245fd6df9a24cf,3632246542
2026-04-14T23:13:43.203979+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_6549f4a23a8d6d76d552e6ff98169233e5858fbe73c596968185451ce02a9665fddbda7c6241245fd6df9a24cf,3632246542
2026-04-14T23:15:29.741743+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632246542
2026-04-14T23:15:41.083702+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632246542
2026-04-14T23:20:55.370508+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632312207
2026-04-14T23:21:20.513163+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632312207
2026-04-14T23:26:25.968774+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632377767
2026-04-14T23:26:51.010655+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632377767
2026-04-14T23:29:30.730623+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_c6722fec4469d34258551adc9d1b3027e3ed3acdeef0a8f6116034210794c03f4e5e1cb188e24daaa765aec10e,3632508725
2026-04-14T23:29:40.870594+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_c6722fec4469d34258551adc9d1b3027e3ed3acdeef0a8f6116034210794c03f4e5e1cb188e24daaa765aec10e,3632508725
2026-04-14T23:29:51.010564+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_c6722fec4469d34258551adc9d1b3027e3ed3acdeef0a8f6116034210794c03f4e5e1cb188e24daaa765aec10e,3632508725
2026-04-14T23:30:01.155544+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_c6722fec4469d34258551adc9d1b3027e3ed3acdeef0a8f6116034210794c03f4e5e1cb188e24daaa765aec10e,3632508725
2026-04-14T23:30:11.295533+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_c6722fec4469d34258551adc9d1b3027e3ed3acdeef0a8f6116034210794c03f4e5e1cb188e24daaa765aec10e,3632508725
2026-04-14T23:31:50.346007+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632508725
2026-04-14T23:32:01.404020+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632508725
2026-04-14T23:32:27.868594+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632508725
2026-04-14T23:35:08.813304+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_7ce5c1591efd98a124c17561476e06737f1212b47705e1459d06e2fe04c79e4d5d5f03dc4c6dc62fec9cc871bb,3802190321
2026-04-14T23:35:19.353339+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_7ce5c1591efd98a124c17561476e06737f1212b47705e1459d06e2fe04c79e4d5d5f03dc4c6dc62fec9cc871bb,3802190321
2026-04-14T23:35:29.593324+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_7ce5c1591efd98a124c17561476e06737f1212b47705e1459d06e2fe04c79e4d5d5f03dc4c6dc62fec9cc871bb,3802190321
2026-04-14T23:35:39.838333+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_7ce5c1591efd98a124c17561476e06737f1212b47705e1459d06e2fe04c79e4d5d5f03dc4c6dc62fec9cc871bb,3802190321
2026-04-14T23:37:22.037511+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632574373
2026-04-14T23:37:47.019439+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632574373
2026-04-14T23:42:52.886284+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632705289
2026-04-14T23:43:17.848489+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632705289
2026-04-14T23:45:59.337023+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_17a52ceda086ef26024b7b36af39ecac99f16a412d7dadb2e52919bdde4d156a237e621242ecfffe8c168e134f,3632770864
2026-04-14T23:46:00.456936+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f70cb659f1255d67e53bc00fea9fc8b11c620a2f52e598bb90c13205df365053ff2833de1eb497370fb1ca9c91,3802386810
2026-04-14T23:46:09.477026+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_17a52ceda086ef26024b7b36af39ecac99f16a412d7dadb2e52919bdde4d156a237e621242ecfffe8c168e134f,3632770864
2026-04-14T23:46:11.861946+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f70cb659f1255d67e53bc00fea9fc8b11c620a2f52e598bb90c13205df365053ff2833de1eb497370fb1ca9c91,3802386810
2026-04-14T23:46:19.642119+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_17a52ceda086ef26024b7b36af39ecac99f16a412d7dadb2e52919bdde4d156a237e621242ecfffe8c168e134f,3632770864
2026-04-14T23:46:22.102091+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f70cb659f1255d67e53bc00fea9fc8b11c620a2f52e598bb90c13205df365053ff2833de1eb497370fb1ca9c91,3802386810
2026-04-14T23:46:29.787137+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_17a52ceda086ef26024b7b36af39ecac99f16a412d7dadb2e52919bdde4d156a237e621242ecfffe8c168e134f,3632770864
2026-04-14T23:46:32.347177+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f70cb659f1255d67e53bc00fea9fc8b11c620a2f52e598bb90c13205df365053ff2833de1eb497370fb1ca9c91,3802386810
2026-04-14T23:46:39.927230+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_17a52ceda086ef26024b7b36af39ecac99f16a412d7dadb2e52919bdde4d156a237e621242ecfffe8c168e134f,3632770864
2026-04-14T23:46:42.572201+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_f70cb659f1255d67e53bc00fea9fc8b11c620a2f52e598bb90c13205df365053ff2833de1eb497370fb1ca9c91,3802386810
2026-04-14T23:48:17.251019+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632770864
2026-04-14T23:48:35.421177+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3971338587
2026-04-14T23:48:42.255148+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632770864
2026-04-14T23:53:47.985676+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632836495
2026-04-14T23:53:59.200977+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632836495
2026-04-14T23:54:06.774940+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,3971338741
2026-04-14T23:54:24.103083+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632836495
2026-04-14T23:59:20.779910+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632902057
2026-04-14T23:59:45.797915+00:00,Operator B,S23,4g,ANON_IMSI_B1,3632902057
2026-04-15T00:04:47.405429+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633032971
2026-04-15T00:05:13.728269+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633032971
2026-04-15T00:05:24.804698+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633032971
2026-04-15T00:07:54.235596+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_bcf7c59de34223ac8f61311d0bb5baf7cc5112087a9271868a64f210703ca643bdde64802c1de591969fe6ab0d,3633098559
2026-04-15T00:08:04.375585+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_bcf7c59de34223ac8f61311d0bb5baf7cc5112087a9271868a64f210703ca643bdde64802c1de591969fe6ab0d,3633098559
2026-04-15T00:08:14.515584+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_bcf7c59de34223ac8f61311d0bb5baf7cc5112087a9271868a64f210703ca643bdde64802c1de591969fe6ab0d,3633098559
2026-04-15T00:08:24.660613+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_bcf7c59de34223ac8f61311d0bb5baf7cc5112087a9271868a64f210703ca643bdde64802c1de591969fe6ab0d,3633098559
2026-04-15T00:08:34.800635+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_bcf7c59de34223ac8f61311d0bb5baf7cc5112087a9271868a64f210703ca643bdde64802c1de591969fe6ab0d,3633098559
2026-04-15T00:10:12.137071+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633098559
2026-04-15T00:10:50.139195+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633098559
2026-04-15T00:13:27.591981+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9f7465defeafde4b1f0b1e1481fd84bdeaf85955f5f0eb5f140106ce4a6613144ce7a37239f038315a7f2fc55c,3234189670
2026-04-15T00:13:38.311997+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9f7465defeafde4b1f0b1e1481fd84bdeaf85955f5f0eb5f140106ce4a6613144ce7a37239f038315a7f2fc55c,3234189670
2026-04-15T00:13:48.551940+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9f7465defeafde4b1f0b1e1481fd84bdeaf85955f5f0eb5f140106ce4a6613144ce7a37239f038315a7f2fc55c,3234189670
2026-04-15T00:13:58.796879+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9f7465defeafde4b1f0b1e1481fd84bdeaf85955f5f0eb5f140106ce4a6613144ce7a37239f038315a7f2fc55c,3234189670
2026-04-15T00:14:09.036967+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_9f7465defeafde4b1f0b1e1481fd84bdeaf85955f5f0eb5f140106ce4a6613144ce7a37239f038315a7f2fc55c,3234189670
2026-04-15T00:15:41.873138+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633426307
2026-04-15T00:15:59.502831+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,4226928994
2026-04-15T00:16:06.916756+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633426307
2026-04-15T00:16:18.468507+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633426307
2026-04-15T00:21:13.374912+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633557260
2026-04-15T00:21:24.456236+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633557260
2026-04-15T00:21:27.986137+00:00,Operator B,Pixel8,4g,ANON_IMSI_B2,4226994496
2026-04-15T00:21:49.510037+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633557260
2026-04-15T00:24:43.335932+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_071c63cfa59dce1cf83b956f2d2ee5a58c20ade11b9f74c7e7ac060e11a19a1a5795bd4d0fe2523de64990451d,3633622937
2026-04-15T00:24:53.475881+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_071c63cfa59dce1cf83b956f2d2ee5a58c20ade11b9f74c7e7ac060e11a19a1a5795bd4d0fe2523de64990451d,3633622937
2026-04-15T00:25:03.635748+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_071c63cfa59dce1cf83b956f2d2ee5a58c20ade11b9f74c7e7ac060e11a19a1a5795bd4d0fe2523de64990451d,3633622937
2026-04-15T00:28:54.208646+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5041f7bb1e3c61930a474058ab3037ec813934bc176608c8bdf56d3006268f1f1944320d9b62b7d8235f30b4cf,3786911654
2026-04-15T00:29:04.328445+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5041f7bb1e3c61930a474058ab3037ec813934bc176608c8bdf56d3006268f1f1944320d9b62b7d8235f30b4cf,3786911654
2026-04-15T00:29:14.468492+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5041f7bb1e3c61930a474058ab3037ec813934bc176608c8bdf56d3006268f1f1944320d9b62b7d8235f30b4cf,3786911654
2026-04-15T00:29:24.613441+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5041f7bb1e3c61930a474058ab3037ec813934bc176608c8bdf56d3006268f1f1944320d9b62b7d8235f30b4cf,3786911654
2026-04-15T00:29:34.753402+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5041f7bb1e3c61930a474058ab3037ec813934bc176608c8bdf56d3006268f1f1944320d9b62b7d8235f30b4cf,3786911654
2026-04-15T00:30:58.527608+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633754030
2026-04-15T00:31:23.669604+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633754030
2026-04-15T00:36:35.238628+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633819453
2026-04-15T00:37:00.280576+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633819453
2026-04-15T00:43:14.766508+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2a41ce505744aead01c26613f6d3684252771450cdfda7272ff4085a505b0b611e2a220e30bd4ff24c7fc21ce5,3633885118
2026-04-15T00:43:24.906329+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2a41ce505744aead01c26613f6d3684252771450cdfda7272ff4085a505b0b611e2a220e30bd4ff24c7fc21ce5,3633885118
2026-04-15T00:43:35.046374+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2a41ce505744aead01c26613f6d3684252771450cdfda7272ff4085a505b0b611e2a220e30bd4ff24c7fc21ce5,3633885118
2026-04-15T00:43:45.191403+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2a41ce505744aead01c26613f6d3684252771450cdfda7272ff4085a505b0b611e2a220e30bd4ff24c7fc21ce5,3633885118
2026-04-15T00:43:55.331396+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2a41ce505744aead01c26613f6d3684252771450cdfda7272ff4085a505b0b611e2a220e30bd4ff24c7fc21ce5,3633885118
2026-04-15T00:45:34.715059+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633885118
2026-04-15T00:46:01.037008+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633885118
2026-04-15T00:46:12.152951+00:00,Operator B,S23,4g,ANON_IMSI_B1,3633885118
2026-04-15T00:51:01.794831+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634081569
2026-04-15T00:51:26.793260+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634081569
2026-04-15T00:56:20.481558+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634147208
2026-04-15T00:56:45.479826+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634147208
2026-04-15T00:59:38.275250+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2aae72ea972960c8f11de6c381206d581f7abaf9d2abfeb27999803bd3e1cb4ebb324989f30c3aa2ad58b40d84,3634278172
2026-04-15T00:59:48.415307+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2aae72ea972960c8f11de6c381206d581f7abaf9d2abfeb27999803bd3e1cb4ebb324989f30c3aa2ad58b40d84,3634278172
2026-04-15T00:59:58.555372+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2aae72ea972960c8f11de6c381206d581f7abaf9d2abfeb27999803bd3e1cb4ebb324989f30c3aa2ad58b40d84,3634278172
2026-04-15T01:00:08.700445+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2aae72ea972960c8f11de6c381206d581f7abaf9d2abfeb27999803bd3e1cb4ebb324989f30c3aa2ad58b40d84,3634278172
2026-04-15T01:00:18.860529+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_2aae72ea972960c8f11de6c381206d581f7abaf9d2abfeb27999803bd3e1cb4ebb324989f30c3aa2ad58b40d84,3634278172
2026-04-15T01:01:56.770504+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634278172
2026-04-15T01:02:21.792613+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634278172
2026-04-15T01:07:28.349537+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634343819
2026-04-15T01:07:43.031517+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634343819
2026-04-15T01:12:55.463998+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634409399
2026-04-15T01:13:20.366034+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634409399
2026-04-15T01:16:01.673461+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5043dc74b00a26ee80004f424157915f683111639dbfcf47643930af89b25b217bbcaed9c97cbd913b6e062da7,3634540427
2026-04-15T01:16:11.813345+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5043dc74b00a26ee80004f424157915f683111639dbfcf47643930af89b25b217bbcaed9c97cbd913b6e062da7,3634540427
2026-04-15T01:16:19.093510+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_30224bed5b5204df4f559822d2df548d2af86fa4d4a188d77cc25b59f6b44922aa438d8183774b5d9b2b51a1f9,3237663045
2026-04-15T01:16:21.958549+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5043dc74b00a26ee80004f424157915f683111639dbfcf47643930af89b25b217bbcaed9c97cbd913b6e062da7,3634540427
2026-04-15T01:16:29.818814+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_30224bed5b5204df4f559822d2df548d2af86fa4d4a188d77cc25b59f6b44922aa438d8183774b5d9b2b51a1f9,3237663045
2026-04-15T01:16:32.078547+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5043dc74b00a26ee80004f424157915f683111639dbfcf47643930af89b25b217bbcaed9c97cbd913b6e062da7,3634540427
2026-04-15T01:16:40.063637+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_30224bed5b5204df4f559822d2df548d2af86fa4d4a188d77cc25b59f6b44922aa438d8183774b5d9b2b51a1f9,3237663045
2026-04-15T01:16:42.203516+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_5043dc74b00a26ee80004f424157915f683111639dbfcf47643930af89b25b217bbcaed9c97cbd913b6e062da7,3634540427
2026-04-15T01:16:50.303625+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_30224bed5b5204df4f559822d2df548d2af86fa4d4a188d77cc25b59f6b44922aa438d8183774b5d9b2b51a1f9,3237663045
2026-04-15T01:18:22.717461+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634540427
2026-04-15T01:18:47.699512+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634540427
2026-04-15T01:21:45.263685+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d5782648ec72d9255821f3e52cd9318f0ecc55f3045d61823c4df5d6330e6f09e5dc519b14b35e16083a4833d7,3238252917
2026-04-15T01:21:56.483688+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d5782648ec72d9255821f3e52cd9318f0ecc55f3045d61823c4df5d6330e6f09e5dc519b14b35e16083a4833d7,3238252917
2026-04-15T01:22:06.723660+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d5782648ec72d9255821f3e52cd9318f0ecc55f3045d61823c4df5d6330e6f09e5dc519b14b35e16083a4833d7,3238252917
2026-04-15T01:22:16.948673+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_d5782648ec72d9255821f3e52cd9318f0ecc55f3045d61823c4df5d6330e6f09e5dc519b14b35e16083a4833d7,3238252917
2026-04-15T01:23:53.603523+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634671372
2026-04-15T01:24:05.085230+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634671372
2026-04-15T01:24:29.920785+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634671372
2026-04-15T01:29:39.981009+00:00,Operator B,S23,4g,ANON_IMSI_B1,3634867996
2026-04-15T01:32:39.001502+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_64606f20183b2f39e409d4816f1b54cf5b58bd34a5154e58780ea77a8aac5e251d441b5821d1b3dcc0ec89c038,3634868012
2026-04-15T01:32:49.161408+00:00,Operator B,Concealed_5g,5g,ANON_5G_CON_IMSI_B0_64606f20183b2f39e409d4816f1b54cf5b58bd34a5154e58780ea77a8aac5e251d441b5821d1b3dcc0ec89c038,3634868012
